p2_age,p2_hand,p2_ht,p2_id,p2_ioc,p2_rank_points,match_num,round,surface,tourney_level,tourney_name,p1_age,p1_hand,p1_ht,p1_id,p1_ioc,p1_rank_points,p1_won,tourney_month,p1_is_seed_player,p2_is_seed_player,p1_new_rank,p2_new_rank
0.1423351926889393,R,-1.2977370732696771,105453,JPN,0.1225596578792057,0.88444307766373,R16,Clay,M,Rome Masters,1.537789768363261,R,-1.2886672502318555,104259,GER,0.03721296663764717,0,-0.09339613684763018,-0.715611102978637,-0.7097795103656924,Top 30,Top 30
0.43326629358583674,R,-0.24607903307668516,104593,ESP,-0.4589019051923125,-1.3974728728223953,QF,Clay,A,Casablanca,0.5676937663773064,R,-0.23566000131770284,104467,ALG,-0.6911563262111695,0,-0.42878308101166973,-0.715611102978637,-0.7097795103656924,Under 100,Top 30-100
-0.26361518065556916,R,-1.2977370732696771,105453,JPN,1.517748508942035,0.9436038615652221,SF,Hard,M,Canada Masters,0.8028685547375377,R,-0.536519215293175,104527,SUI,1.7172549364046215,0,0.5773777514804489,1.3974070494960622,1.4088882327481955,Top 30,Top 30
2.451741761048808,R,3.209368813271717,103333,CRO,-0.2787232307121985,0.453414509238573,R64,Hard,M,Shanghai Masters,1.8702002865262803,L,0.2156288196455054,103852,ESP,-0.08655188066493556,1,1.5835385839725675,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
-0.5026748449584459,R,-2.499631976347382,106043,ARG,0.19962723250934294,0.9351523210078662,QF,Clay,A,Rio De Janeiro,0.8345266993244921,R,0.9677768545841858,104792,FRA,-0.10235164840569082,0,-1.099556969339749,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30
-1.4138079051316763,R,-0.24607903307668516,106233,AUT,-0.26171521424209926,-1.4650851972812433,R32,Hard,A,Dubai,-0.20793077600307225,R,-0.536519215293175,105138,ESP,0.29527583973664945,1,-1.099556969339749,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
-1.1724929609768853,R,0.0,106421,RUS,-0.1341550907163549,-0.09593562698956824,R64,Hard,G,Us Open,-1.7501346765961288,R,-4.275466579535307e-15,126774,GRE,0.30686233607987,0,0.9127646956444884,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
0.44679797269732,R,-0.5465527588461114,104597,ESP,-0.6082535498203715,-1.3636667105929712,R32,Clay,M,Rome Masters,0.043073084650636195,R,0.2156288196455054,104925,SRB,6.523017624217674,1,-0.09339613684763018,1.3974070494960622,-0.7097795103656924,Top 30,Under 100
0.8730458647090539,R,-0.24607903307668516,104308,POL,-0.5816785240858414,-1.5411490622974475,R32,Hard,A,Kuala Lumpur,-0.289337433512383,R,-0.23566000131770284,105311,POR,-0.26772255075892903,1,1.248151639808528,-0.715611102978637,-0.7097795103656924,Top 30-100,Under 100
0.4851377301798573,R,-0.5465527588461114,105138,ESP,0.43614496154666066,0.6055422392709814,R64,Hard,M,Indian Wells Masters,-1.4425984148942876,R,-4.275466579535307e-15,111577,USA,-0.2219032243107388,0,-0.7641700251757092,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30
1.3579310328705496,R,-1.7484476619238165,103970,ESP,1.525721016662394,0.7407668881886776,R32,Hard,A,Doha,0.1222184461180221,R,-0.23566000131770284,105011,UKR,-0.44994653870230616,1,-1.4349439135037882,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30
1.0173837752315458,R,-1.7484476619238165,104534,ISR,-0.435515882545926,0.16606213028846836,R32,Grass,G,Wimbledon,-0.37300538706361946,R,0.2156288196455054,105777,BUL,0.8482677106630829,1,0.5773777514804489,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
-0.43050588969720077,L,0.5051052813468805,105373,SVK,-0.1352180917457361,-1.4819882783959555,R64,Clay,M,Rome Masters,-0.289337433512383,R,-0.9878080362563832,105238,UKR,-0.4288801817146325,1,-0.09339613684763018,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
0.4896482898836851,R,2.9088950875022905,104545,USA,0.008287047220726347,-0.81431657436483,QF,Hard,M,Miami Masters,-0.5765220308368963,R,-1.2886672502318555,105453,JPN,2.1069825406765843,0,-0.7641700251757092,1.3974070494960622,1.4088882327481955,Top 30,Top 30
-0.43276116954911426,R,0.20463155557745424,105449,USA,-0.2627782152714805,-1.312957467248835,F,Hard,A,Vienna,1.3048762760449546,R,-1.7399560711950637,103970,ESP,1.2353620203115865,1,1.5835385839725675,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
1.0286601744911148,R,2.9088950875022905,104545,USA,0.3590773869165234,0.859088455991662,R16,Hard,M,Cincinnati Masters,-1.8586768866085432,R,-4.275466579535307e-15,126207,USA,-0.44099333698254484,0,0.9127646956444884,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30
-1.1612165617173154,R,0.0,202462,SRI,-0.7618571985659555,-1.5580521434121597,RR,Clay,D,Davis Cup G2 R1: THA vs SRI,-1.1192330808989694,R,-4.275466579535307e-15,106397,THA,-0.7274957920149066,1,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Under 100,Under 100
0.007018401574102878,R,-0.8470264846155376,105379,SLO,-0.380771329532794,0.9097976993357981,QF,Clay,A,Budapest,2.345072455330594,R,3.224220959400227,103333,CRO,0.17677758168098515,0,-0.42878308101166973,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
-0.7778189868919466,R,0.20463155557745424,105807,ESP,-0.38023982901810344,-1.5411490622974475,R32,Hard,A,Valencia,0.4614128524068175,R,-0.9878080362563832,104655,URU,-0.18925037097984465,1,1.5835385839725675,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
-0.7845848264476878,R,0.0,106368,IND,-0.5365009803371403,0.7154122665166096,R32,Hard,A,New York,0.4252321157360126,R,-4.275466579535307e-15,105359,TPE,-0.5626515485863602,1,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Under 100,Under 100
0.25509918528463604,R,-0.24607903307668516,104755,FRA,0.05346459096942749,-1.338312088920903,R32,Clay,M,Madrid Masters,0.4161869315683116,R,1.419065675547394,104607,CZE,1.8436530783306635,1,-0.09339613684763018,1.3974070494960622,-0.7097795103656924,Top 30,Top 30
-1.0574736885292741,R,0.0,111574,USA,-0.6683131079804095,0.8168307532048819,R32,Grass,A,Newport,1.0131690866365908,R,0.5164880336209776,104719,ESP,-0.5231521292344721,1,0.5773777514804489,-0.715611102978637,-0.7097795103656924,Under 100,Under 100
0.11527183446597185,R,-0.5465527588461114,105357,AUS,-0.6029385446734655,-1.5665036839695157,RR,Clay,D,Davis Cup WG SF: BEL vs AUS,-0.22828244038039996,R,-3.5451113550478968,105676,BEL,0.6507706139036424,1,1.248151639808528,-0.715611102978637,-0.7097795103656924,Top 30,Under 100
-0.8048823451149132,R,-2.499631976347382,106043,ARG,-0.38396033262093765,0.875991537106374,R16,Hard,A,Antwerp,-1.992093353082136,R,-4.275466579535307e-15,126203,USA,-0.3846408320405178,0,1.5835385839725675,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
0.36109733832459073,L,0.0,104631,SRI,-0.7607941975365742,-1.5665036839695157,RR,Clay,D,Davis Cup G2 R1: PHI vs SRI,0.4094030434425354,R,-4.275466579535307e-15,104591,PHI,-0.7643619167433355,1,-0.7641700251757092,-0.715611102978637,-0.7097795103656924,Under 100,Top 30-100
0.3362892599535376,R,2.4581844988481514,104731,RSA,0.2766948071394802,-1.5411490622974475,R64,Hard,M,Canada Masters,0.5134226613710996,R,1.419065675547394,104586,CZE,-0.35936120365530944,1,0.9127646956444884,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30
-0.466590367327823,L,0.5051052813468805,105373,SVK,-0.19899815350860828,-1.0847658722002225,R64,Hard,M,Indian Wells Masters,0.4184482276102365,R,1.419065675547394,104586,CZE,-0.12078471076990527,1,-0.7641700251757092,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
0.6114334018870374,R,0.5051052813468805,105208,LAT,-0.40787785578201474,0.901346158778442,R16,Hard,A,Rotterdam,0.3031221294720465,R,-1.2886672502318555,105453,JPN,1.3907264030956799,1,-1.099556969339749,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
1.2519328798305949,R,0.0,104629,ESP,-0.5226819669551847,0.8168307532048819,R32,Hard,A,New York,-1.132800857150521,R,-4.275466579535307e-15,111153,USA,-0.590037812670336,1,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Under 100,Under 100
1.2338906410152837,L,0.9558158700010199,104180,LUX,-0.108643066011206,0.8337338343195939,R32,Hard,M,Canada Masters,0.316689905723598,R,0.2156288196455054,104925,SRB,7.152375039224425,1,0.5773777514804489,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
-0.6808419532596475,R,0.0,105526,GER,-0.3430347929897613,-1.4228274944944632,R16,Hard,A,Auckland,0.1968412155015567,R,2.4720729244615467,104731,RSA,0.32687537521815996,1,-1.4349439135037882,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
-1.0304103303063068,R,-0.9972633475002508,106045,USA,-0.3658893151214572,-1.5073429000680234,R32,Hard,A,Stockholm,0.9385463172530562,L,0.2156288196455054,104269,ESP,-0.2392829688255696,1,1.5835385839725675,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
1.2293800813114553,R,-0.5465527588461114,104571,CYP,-0.435515882545926,0.030837481370772052,R64,Hard,G,Us Open,-0.7393353458555179,R,-0.23566000131770284,106298,FRA,0.2399766526440061,1,0.9127646956444884,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
-0.12153254998499148,R,0.20463155557745424,105053,COL,-0.1431905994660951,-1.4312790350518194,R16,Clay,A,Sao Paulo,0.9588979816303846,R,-0.536519215293175,104122,ARG,-0.4157137085973365,0,-1.099556969339749,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30-100
0.42424517417818114,R,-0.24607903307668516,105376,GER,-0.42222836967866095,0.875991537106374,R16,Hard,A,Acapulco,0.4342772999037136,R,-0.536519215293175,105357,AUS,-0.23770299205149406,1,-1.099556969339749,1.3974070494960622,-0.7097795103656924,Top 30-100,Top 30-100
1.3714627119820337,R,2.9088950875022905,104545,USA,0.9517004607965442,0.8421853748769499,R16,Hard,A,Delray Beach,0.7938233705698368,R,-0.23566000131770284,105041,SVK,-0.5457984629962213,0,-1.099556969339749,-0.715611102978637,1.4088882327481955,Under 100,Top 30
0.23931222632123844,R,-0.9972633475002508,105226,HUN,-0.5960290379824877,0.901346158778442,R16,Clay,A,Umag,-0.2644631770512048,R,-3.5451113550478968,105676,BEL,0.6033713106813767,1,0.5773777514804489,1.3974070494960622,-0.7097795103656924,Top 30,Under 100
2.0728547459272675,L,0.20463155557745424,103852,ESP,-0.3106132615936346,-0.5692218982015054,R128,Hard,G,Us Open,1.5830156892017677,L,0.2156288196455054,104269,ESP,-0.06811881830072111,1,0.9127646956444884,1.3974070494960622,-0.7097795103656924,Top 30-100,Top 30-100
-0.4620798076239952,R,0.0,106198,BOL,-0.44348839026628506,0.8168307532048819,R32,Clay,A,Sao Paulo,-1.3453626850914997,R,-4.275466579535307e-15,124079,ESP,-0.5974110376160218,0,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Under 100,Top 30-100
-0.7981165055591719,L,0.0,106281,GBR,-0.5891195312915098,0.5463814553694892,R64,Hard,M,Miami Masters,-0.38883445935709665,R,-0.23566000131770284,105936,SRB,0.04195289695987374,1,-0.7641700251757092,1.3974070494960622,-0.7097795103656924,Top 30,Under 100
0.25058862558080824,R,1.7070001844245855,105223,ARG,-0.08206804027667593,0.8421853748769499,R16,Hard,A,Washington,-0.042856164942525074,R,-1.2886672502318555,105453,JPN,0.8851338353915119,1,0.5773777514804489,1.3974070494960622,1.4088882327481955,Top 30,Top 30-100
0.140079912837025,R,1.7070001844245855,105023,USA,-0.34516079504852376,0.9605069426799342,F,Hard,A,Delray Beach,0.9340237251692057,R,0.9677768545841858,104330,USA,-0.44099333698254484,0,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
-2.169326655522844,R,0.0,134770,NOR,-0.6311080719520674,-1.5665036839695157,RR,None,D,Davis Cup G2 R1: NOR vs LAT,-1.1712428898632508,R,-4.275466579535307e-15,106342,LAT,-0.7590953274964171,0,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Under 100,Under 100
-0.6830972331115609,R,0.0,106006,ARG,-0.5986865405559407,0.7492184287460337,R32,Clay,A,Quito,0.3212124978074485,R,0.2156288196455054,105051,AUS,-0.7385556294334352,1,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Under 100,Under 100
0.9226620214511602,R,0.9558158700010199,104792,FRA,-0.19368314836170228,-0.14664487033370435,R64,Grass,G,Wimbledon,1.9810037925806205,R,-0.536519215293175,103893,ITA,-0.41676702644672015,0,0.5773777514804489,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
-1.869374435218291,R,0.0,126207,USA,-0.3605743099745512,-0.028323302530720088,R64,Grass,G,Wimbledon,-1.7139539399253239,R,1.7199248895228663,100644,GER,0.8482677106630829,1,0.5773777514804489,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
1.175253364865522,R,-0.9972633475002508,104229,TPE,-0.35579080534233576,0.6224453203856934,R64,Hard,M,Canada Masters,-1.9265157678663016,R,1.7199248895228663,100644,GER,0.03194637739072875,0,0.5773777514804489,-0.715611102978637,-0.7097795103656924,Top 30,Top 30-100
0.8459825064860864,R,-0.9972633475002508,104229,TPE,-0.3090187600495628,-1.4735367378385995,R32,Hard,A,Memphis,-0.1061724541164338,R,-4.275466579535307e-15,105032,AUS,-0.3983339640825057,1,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
-1.242406636386217,R,0.0,111202,KOR,0.08535462185086358,0.7407668881886776,R32,Hard,M,Cincinnati Masters,0.4772419247002947,R,1.7199248895228663,105223,ARG,2.0806495944419923,1,0.9127646956444884,1.3974070494960622,-0.7097795103656924,Top 30,Top 30
0.8008769094478079,R,-0.5465527588461114,104468,FRA,0.24746227883149707,0.859088455991662,R16,Clay,M,Monte Carlo Masters,0.7372909695217041,R,-0.536519215293175,104527,SUI,2.58624216214616,1,-0.42878308101166973,1.3974070494960622,1.4088882327481955,Top 30,Top 30
0.31824702113822567,R,-1.2977370732696771,104926,ITA,-0.1405330968926421,0.9605069426799342,F,Clay,A,Umag,-0.21471466412884843,R,-0.9878080362563832,105413,SVK,-0.5152522453640945,0,0.5773777514804489,-0.715611102978637,1.4088882327481955,Under 100,Top 30-100
1.2722303984978212,R,0.5051052813468805,103917,FRA,-0.4705949165155057,-1.4481821161665314,R16,Grass,A,s-Hertogenbosch,-0.14235319078723868,R,-0.536519215293175,105138,ESP,0.1293782784587194,0,0.24199080731640935,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
-0.21174374406154856,R,0.0,105806,BIH,-0.4068148547526335,0.875991537106374,R16,Clay,A,Munich,0.23076065613043673,L,0.5164880336209776,105373,SVK,-0.5310520131048497,1,-0.42878308101166973,-0.715611102978637,-0.7097795103656924,Under 100,Top 30-100
0.3340339801016233,R,-1.7484476619238165,105065,USA,-0.5731745158507918,0.10690134638697622,R128,Hard,M,Miami Masters,-0.21245336808692278,L,-0.23566000131770284,105550,ARG,-0.5710780913814297,1,-0.7641700251757092,-0.715611102978637,-0.7097795103656924,Under 100,Under 100
0.6610495586291445,R,0.20463155557745424,104919,ARG,-0.2686247209330771,0.12380442750168827,R64,Hard,G,Australian Open,0.8684461399533722,L,-0.23566000131770284,104745,ESP,4.8140094135926494,1,-1.4349439135037882,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
0.6069228421832096,R,0.9558158700010199,104660,UKR,-0.44880339541319103,0.8928946182210861,R16,Grass,A,Halle,-0.5109444456210628,R,-3.5451113550478968,105676,BEL,0.6718369708913161,1,0.24199080731640935,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
-0.03808719546417566,L,0.0,105589,AUT,-0.4727209185742681,0.9097976993357981,QF,Clay,A,Quito,0.5134226613710996,L,0.2156288196455054,105077,ESP,0.24524324189092453,1,-1.099556969339749,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
-2.169326655522844,R,0.0,144854,LAT,-0.7607941975365742,-1.5411490622974475,RR,Hard,D,Davis Cup G2 R1: MON vs LAT,-1.8677220707762443,R,-4.275466579535307e-15,200031,MON,-0.7543553971741905,1,-0.7641700251757092,-0.715611102978637,-0.7097795103656924,Under 100,Top 30-100
-0.689863072667303,R,1.4065264586551594,105683,CAN,0.7683327832282867,-0.9917989260693063,R64,Hard,G,US Open,0.9068881726661019,L,0.2156288196455054,104269,ESP,-0.23138308495519197,0,0.9127646956444884,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30
-0.7056500316307006,L,0.5051052813468805,105643,ARG,-0.3972478454882027,-1.3636667105929712,SF,Clay,A,Geneva,-0.37300538706361946,R,-0.23566000131770284,105311,POR,-0.2930021791441374,1,-0.09339613684763018,1.3974070494960622,-0.7097795103656924,Top 30-100,Top 30-100
-0.04034247531608995,R,0.0,105806,BIH,-0.4493348959278817,-1.5580521434121597,RR,Hard,D,Davis Cup QLS R1: AUS vs BIH,-1.7682250449315307,R,-4.275466579535307e-15,200282,AUS,-0.008606359810543036,1,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Top 30,Top 30-100
0.9452148199702999,R,-1.2977370732696771,104259,GER,-0.15647811233336015,-1.5496006028548035,R32,Hard,A,Metz,-0.3413472424766651,R,-0.536519215293175,105357,AUS,-0.407287165802267,0,1.248151639808528,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30-100
1.186529764125091,R,-1.2977370732696771,104259,GER,-0.06346552226250488,0.9182492398931541,QF,Hard,A,Moscow,0.23076065613043673,L,0.2156288196455054,105064,BRA,-0.3625211572034605,0,1.5835385839725675,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30-100
0.2663755845442059,R,-2.048921387693243,105216,JPN,-0.20697066122896732,0.8168307532048819,R32,Hard,A,Winston-Salem,-1.8021444855604107,R,-4.275466579535307e-15,126203,USA,-0.513672268590019,1,0.9127646956444884,-0.715611102978637,1.4088882327481955,Under 100,Top 30-100
0.19871718898678767,R,0.20463155557745424,104925,SRB,8.052547337062983,0.901346158778442,R16,Hard,A,Doha,0.9860335341334877,L,0.2156288196455054,104269,ESP,-0.29458215591821296,0,-1.4349439135037882,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30
-0.3876555725108357,R,-0.24607903307668516,105539,RUS,-0.38342883210624706,0.7238638070739657,R32,Clay,A,Geneva,0.9905561262173375,R,0.9677768545841858,104330,USA,-0.3830608552664423,1,-0.09339613684763018,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
-1.0935581661598972,R,0.0,105952,ARG,-0.6656556054069566,-1.5073429000680234,R32,Clay,A,Quito,-0.6873255368912367,R,-0.23566000131770284,105539,RUS,-0.5457984629962213,0,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Under 100,Under 100
1.3895049507973447,L,0.20463155557745424,103852,ESP,0.050807088395974476,-1.2537966833473428,R32,Hard,M,Cincinnati Masters,0.8367879953664178,R,0.5164880336209776,104312,ITA,-0.015452925831536976,0,0.9127646956444884,-0.715611102978637,-0.7097795103656924,Top 30,Top 30
0.5482855660334477,R,-0.5465527588461114,105062,KAZ,-0.4232913707080422,0.8168307532048819,R32,Hard,A,Dubai,-1.8631994786923938,R,-4.275466579535307e-15,126774,GRE,-0.4115004371998017,1,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
-1.2469171960900447,R,0.0,106421,RUS,-0.22078967461092294,0.7745730504181018,R32,Clay,A,Estoril,0.29407694530434464,R,-0.23566000131770284,105311,POR,-0.34461475376393785,1,-0.42878308101166973,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30-100
0.7805793907805825,L,-0.24607903307668516,104745,ESP,3.2530976894068493,0.9351523210078662,QF,Hard,M,Cincinnati Masters,-1.23908177112101,R,0.9677768545841858,106401,AUS,0.1636111085636891,1,0.9127646956444884,-0.715611102978637,1.4088882327481955,Top 30,Top 30
-1.6303147709154135,R,1.7070001844245855,100644,GER,1.5762135655580012,0.9351523210078662,QF,Hard,A,Vienna,1.0719627837266499,R,0.2156288196455054,104542,FRA,0.542805534341815,1,1.5835385839725675,1.3974070494960622,1.4088882327481955,Top 30,Top 30
0.21224886809827098,R,0.20463155557745424,104871,FRA,-0.023602983660709752,-1.4143759539371072,R16,Hard,A,Stockholm,-0.6194866556334774,L,0.5164880336209776,105643,ARG,-0.34145480021578684,0,1.5835385839725675,-0.715611102978637,1.4088882327481955,Top 30-100,Top 30
-1.206322158755594,R,0.9558158700010199,106071,AUS,-0.15116310718645415,-0.8819288988236781,R16,Hard,M,Indian Wells Masters,-2.003399833291762,R,-4.275466579535307e-15,106423,AUS,-0.5326319898789252,0,-0.7641700251757092,-0.715611102978637,1.4088882327481955,Under 100,Top 30-100
-1.111600404975209,R,0.0,126610,ITA,-0.28191223380034214,0.9520554021225782,SF,Hard,A,Sofia,-0.17853392745804356,R,-4.275466579535307e-15,105916,HUN,-0.2635092793613943,1,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30-100
0.25058862558080824,R,-0.24607903307668516,105011,UKR,-0.4014998496057275,-1.5411490622974475,RR,Hard,D,Davis Cup G1 R2: UKR vs AUT,1.6666836427530034,L,-0.536519215293175,103781,AUT,-0.7169626135210698,1,0.5773777514804489,-0.715611102978637,-0.7097795103656924,Under 100,Top 30-100
-0.38540029265892145,R,0.0,105815,USA,-0.4907919360737486,0.5463814553694892,R64,Hard,A,Washington,1.1578920333198104,R,-1.2886672502318555,104424,JPN,-0.5594915950382092,0,0.5773777514804489,-0.715611102978637,-0.7097795103656924,Under 100,Under 100
-0.13055366939264704,R,-3.5512900165403742,105676,BEL,1.0766030817488357,-1.5411490622974475,RR,Hard,D,Davis Cup WG R1: HUN vs BEL,-0.40692482769249866,R,-4.275466579535307e-15,105916,HUN,-0.32407505570095607,0,-1.099556969339749,-0.715611102978637,-0.7097795103656924,Top 30-100,Top 30
2.0209833093332477,R,-0.5465527588461114,103893,ITA,-0.44189388872221325,-0.6706403848897776,R128,Hard,G,Us Open,-0.938329397544945,R,-4.275466579535307e-15,106378,GBR,0.250509831137843,0,0.9127646956444884,1.3974070494960622,-0.7097795103656924,Top 30,Top 30-100
